UID,PIN,Last Name,First Name,Middle Name,Street Address,City,State,Zip
338754,3464,Perry,Scott,Anthony,315 Haley Loaf,Augusta,GA,31672
338755,3117,Nelson,Rebecca,Michael,5578 Terry Mountain Apt. 091,Augusta,GA,31770
338756,815,Ward,Emily,Karen,5105 Jonathan Flats Suite 552,Augusta,GA,30174
338757,6586,Hunt,Stephanie,Theresa,358 Paul Rest Apt. 627,Augusta,GA,31353
338962,552,Spencer,Kristen,Earl,13348 Annette Village,Augusta,GA,30187
339038,5154,Johnson,Nancy,Jose,207 Brown Throughway,Augusta,GA,31905
339039,9395,Norton,Danielle,Jason,875 Maddox Loop Suite 905,Augusta,GA,31590
339145,8065,Flynn,Louis,Shelly,440 Norris Islands,Augusta,GA,30343
339146,5813,Morgan,Gregory,Victoria,62070 Brown Loop,Augusta,GA,31476
339193,6059,Young,Abigail,Nicholas,7240 Jacob Extensions Apt. 325,Augusta,GA,30691
339194,1756,Butler,Valerie,Robert,60222 John Rue Apt. 943,Augusta,GA,31980
339379,3227,Saunders,Bobby,Shelly,8156 Mann Squares,Augusta,GA,30241
339539,1723,Stanton,Cindy,Nicholas,482 Christine Motorway Suite 905,Augusta,GA,30872
339540,1215,Morales,Michael,Jeffrey,37264 Michelle Pass,Augusta,GA,31999
339981,3386,Martin,Richard,Christopher,6574 Jacobs Corners Suite 815,Augusta,GA,31639
339982,8107,Brown,Zachary,Joseph,769 Christopher Knoll,Augusta,GA,30380
340404,8606,Tran,Billy,Rebecca,0420 Gill Cove,Augusta,GA,31790
340405,2628,Hinton,Kendra,Austin,602 Smith Roads,Augusta,GA,30914
340409,1311,Farrell,Theresa,Kathleen,755 Carroll Via,Augusta,GA,31777
340851,5344,Ayala,Shawn,Kristina,80311 Acevedo Stravenue Apt. 653,Augusta,GA,31812
340852,1412,Bruce,Tiffany,Steve,8312 Elizabeth Hollow,Augusta,GA,31447
341144,7560,Bentley,Heather,Karla,799 Payne Groves Suite 795,Augusta,GA,30646
341145,8116,Barnes,Amanda,Corey,4160 Robert Cliff Apt. 041,Augusta,GA,31715
341493,935,Morris,Edward,Gregory,49470 Strickland Forest,Augusta,GA,30470
341575,4880,Vasquez,Carlos,Ashley,53617 Kenneth Ville,Augusta,GA,30868
341852,7238,Camacho,Sandra,Alexander,27128 Erika Cape Apt. 844,Augusta,GA,31325
341853,8178,Walker,Joseph,Michelle,6419 Diamond Cliffs Suite 465,Augusta,GA,31785
341890,4870,Blackwell,Christopher,Stephanie,016 Jeffrey Forges,Augusta,GA,31422
342261,9180,Crawford,Terrence,Christopher,686 Robinson Rapid Apt. 994,Augusta,GA,31689
342450,1245,Salazar,John,Melvin,3233 Adam Harbors Apt. 084,Augusta,GA,31266
342785,3549,Green,Tara,Todd,13414 Jeffery Fields,Augusta,GA,31414
343172,7691,Hensley,Ann,Crystal,723 Burnett Rapid Suite 927,Augusta,GA,31020
343354,2471,Rogers,Randy,Veronica,3437 Gutierrez Groves Apt. 372,Augusta,GA,30453
343754,6016,Fletcher,Adam,Jacqueline,8415 Daniel Crossing,Augusta,GA,30712
343788,9363,Craig,Michael,Laura,83214 Randall Centers Suite 068,Augusta,GA,31923
343789,8710,Webster,Thomas,Kimberly,604 Vincent Extensions,Augusta,GA,30260
343790,3003,Reyes,Joshua,Erika,5300 Maynard Isle,Augusta,GA,30659
343791,9252,Rogers,Katelyn,Jade,467 John Oval,Augusta,GA,31415
344092,9198,Serrano,Paige,Gina,33444 Reed Neck Suite 565,Augusta,GA,30185
344341,3070,Weeks,Christina,Andrew,35684 Steven Ramp Suite 641,Augusta,GA,31561
344345,5866,Li,Jessica,Lori,610 Wendy Fields,Augusta,GA,31686
344501,881,Moore,Morgan,Lisa,2627 Flores Stream Apt. 697,Augusta,GA,30297
344502,859,Williams,Kathryn,Ann,890 Meadows Port,Augusta,GA,31273
344631,1600,Alvarez,Tracy,Eric,6018 Joseph Gardens Apt. 561,Augusta,GA,31402
344656,7797,Carroll,Sharon,John,04444 Jenna Roads,Augusta,GA,31383
344657,2017,Smith,Tonya,Kimberly,05922 Santiago Port Suite 792,Augusta,GA,31076
344658,2947,Torres,Keith,Wendy,4884 Peters Plaza Apt. 231,Augusta,GA,30828
344659,1197,Wagner,Maria,Megan,9663 Jennifer Mountain,Augusta,GA,31776
344670,2484,Davis,Brittney,John,5989 Jeffrey Bypass Suite 080,Augusta,GA,30611
344671,3655,Cobb,Michele,Jeremy,6604 Carter Roads Suite 183,Augusta,GA,30652
344672,8939,Bailey,Peter,Matthew,502 Evans Springs Suite 014,Augusta,GA,31343
344673,1107,Lopez,Joe,Christopher,5050 Jesse Glen Apt. 949,Augusta,GA,31346
345085,8104,Miller,Cody,Joseph,657 Christine Parkways Apt. 778,Augusta,GA,30150
345086,1277,White,Megan,Kenneth,9738 Schroeder Springs,Augusta,GA,31026
345087,1020,Austin,Deborah,Amber,275 Christina Square Apt. 535,Augusta,GA,30852
345088,6679,Jones,Aimee,Mark,818 Melinda Estate Suite 935,Augusta,GA,31968
345483,258,Shaw,Brian,Jeremy,205 Valerie Views Apt. 655,Augusta,GA,31021
345738,1745,Beltran,Lisa,Elizabeth,0044 Hubbard Mountains,Augusta,GA,30109
345739,1411,Bell,Alejandro,Michelle,0769 Powers Pass,Augusta,GA,30835
345930,8659,Howard,Stephanie,Bonnie,5756 Vickie Tunnel Suite 267,Augusta,GA,31895
345931,8851,Hopkins,Derrick,Melanie,409 Williams Forge,Augusta,GA,30615
345932,9293,Villanueva,Scott,Juan,695 Lee Valleys,Augusta,GA,31799
346197,8679,Alvarado,Justin,Julia,87847 Murray Parkways,Augusta,GA,30079
346198,3136,Noble,Samantha,Ryan,4675 Bush Hill Apt. 080,Augusta,GA,30066
346199,1758,Graves,Erica,Olivia,8213 Rebecca Stream,Augusta,GA,31383
346347,7036,Wiggins,Don,Elizabeth,053 Timothy Ranch,Augusta,GA,30216
346609,8781,Sparks,Ashley,Kathleen,7534 Deleon Drive Apt. 647,Augusta,GA,31414
346610,6192,Burgess,Travis,Bradley,75414 Emily Square,Augusta,GA,31849
347102,2074,Hampton,Robin,Christopher,4316 Kristen Course Suite 827,Augusta,GA,30794
347103,906,Colon,Jacob,Jeffrey,5491 Lopez Summit Apt. 129,Augusta,GA,30270
347104,9364,Torres,Christina,Beth,16794 Franklin Mews Suite 233,Augusta,GA,31677
347245,3965,Nixon,Daniel,Melissa,05910 Mark Street Apt. 200,Augusta,GA,30265
347246,1005,Brown,John,Jessica,18544 Vargas Mount,Augusta,GA,31750
347247,456,Gonzalez,Cathy,Roger,43797 Benjamin Trail,Augusta,GA,30508
347368,1935,Flores,Justin,Brian,04048 Gutierrez Tunnel Suite 353,Augusta,GA,30620
347369,4765,Perkins,Alexandra,Tiffany,1847 Alicia Brook,Augusta,GA,30487
347502,1044,Smith,Raymond,Elizabeth,86359 James Crest Suite 755,Augusta,GA,31470
347503,7035,Carter,Frank,Brenda,32571 Mark Lodge,Augusta,GA,30411
347624,4542,Huynh,Beth,Jared,609 Mckay Mill Apt. 427,Augusta,GA,30608
347625,2311,Hale,Amy,Madison,646 Murray Land,Augusta,GA,30977
347626,6167,Trujillo,Kristina,April,5194 Eric Divide Suite 439,Augusta,GA,31230
347813,6090,Mendoza,James,James,50509 Rhonda Heights,Augusta,GA,31732
347814,6795,Smith,Eric,Taylor,67839 Daniels Hollow,Augusta,GA,30072
347965,4684,Green,Charlotte,Jeremy,25397 Gonzalez Spurs Suite 488,Augusta,GA,31082
347966,2358,Waller,Jesse,Charles,156 Brandy Corners,Augusta,GA,30356
348218,3712,Winters,Derrick,Terri,1890 Victor Trail,Augusta,GA,30016
348219,7049,Jackson,Amy,Michelle,57799 Alyssa Inlet Apt. 432,Augusta,GA,30026
348220,2750,Booker,Brooke,Cameron,388 Hickman Roads Apt. 834,Augusta,GA,30599
348221,9164,Delacruz,Joann,John,3933 Dillon Centers,Augusta,GA,31239
348268,8305,Thompson,Julia,Nancy,5762 Connie Path Suite 024,Augusta,GA,31351
348659,1058,Mann,Jason,William,1187 Craig Extensions,Augusta,GA,30079
348981,3626,Brennan,Jonathan,Amber,1080 Jodi Parkway,Augusta,GA,30253
348982,7753,Rogers,Kevin,Courtney,79369 Tony Spring,Augusta,GA,30731
348983,7352,Jacobs,Maria,Christie,790 Kristen Orchard Suite 026,Augusta,GA,31915
348984,5859,Brown,Jennifer,David,960 Regina Extension Suite 340,Augusta,GA,30597
349430,5693,Moore,Cindy,Jeffery,2577 Salas Ways,Augusta,GA,31305
349431,7047,Haynes,Heather,Ryan,89005 Camacho Burg Apt. 812,Augusta,GA,31449
349432,5270,Reese,Leslie,William,676 Melissa Mountain Suite 886,Augusta,GA,31138
349633,6226,Leach,Andrea,Kristi,577 Sanchez Crossing,Augusta,GA,31891
349634,6216,Baxter,Alexandria,Marc,502 Christopher Roads,Augusta,GA,31955
